productId,name,supplier,price,category,tags
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),"Michael, Fitzgerald and Moore",10.56,Office Supplies,Paper
OFF-PA-10003349,Xerox 1957,Thomas Inc,25.92,Office Supplies,Paper
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Mason-Peterson,419.68,Furniture,Furnishings
FUR-FU-10004351,Staple-based wall hangings,King LLC,11.688,Furniture,Furnishings
TEC-PH-10000011,PureGear Roll-On Screen Protector,Levine-Phillips,31.984,Technology,Phones
FUR-TA-10002607,KI Conference Tables,Mcneil-Ruiz,177.225,Furniture,Tables
FUR-FU-10002505,Eldon 100 Class Desk Accessories,"Mitchell, Rivera and Price",4.044,Furniture,Furnishings
OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Reed Group,7.408,Office Supplies,Art
FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Jones-Shaffer,2001.86,Furniture,Chairs
OFF-ST-10002276,Safco Steel Mobile File Cart,"Solomon, Downs and Warren",166.72,Office Supplies,Storage
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Butler-Miller,47.88,Office Supplies,Paper
OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,"Lee, Lang and Bishop",1503.25,Office Supplies,Appliances
OFF-PA-10000061,Xerox 205,"Liu, Howard and Cunningham",25.92,Office Supplies,Paper
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Ryan-Miles,321.568,Furniture,Chairs
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Bradford-Haynes,7.61,Office Supplies,Paper
TEC-AC-10003832,Logitech P710e Mobile Speakerphone,"Green, Castro and Taylor",3347.37,Technology,Accessories
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy","Bond, Allen and Walker",80.58,Office Supplies,Storage
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Jackson-Washington,361.92,Office Supplies,Envelopes
FUR-FU-10002505,Eldon 100 Class Desk Accessories,Mason-Rodriguez,12.132,Furniture,Furnishings
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Brown LLC,82.368,Office Supplies,Storage
OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Johnson PLC,53.92,Office Supplies,Storage
TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,"Preston, Price and Smith",647.904,Technology,Phones
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Mora Group,20.37,Technology,Accessories
OFF-ST-10002790,Safco Industrial Shelving,Clark Ltd,221.55,Office Supplies,Storage
OFF-BI-10003460,Acco 3-Hole Punch,Anderson-Howard,17.52,Office Supplies,Binders
OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Greene Group,1.624,Office Supplies,Appliances
TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Hunt-Carney,3059.982,Technology,Machines
TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,Morrison-Vang,2519.958,Technology,Machines
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Todd and Sons,328.224,Technology,Phones
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Estrada Inc,79.9,Technology,Accessories
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack","Hernandez, Boyd and Rice",14.016,Office Supplies,Art
OFF-FA-10003472,Bagged Rubber Bands,Murphy PLC,7.56,Office Supplies,Fasteners
OFF-ST-10004180,Safco Commercial Shelving,"Wright, Stephens and Sanchez",37.208,Office Supplies,Storage
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Lewis-Jacobs,57.576,Office Supplies,Envelopes
OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,"Russo, Cox and Evans",725.84,Office Supplies,Storage
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Barnes and Sons,209.93,Technology,Accessories
FUR-FU-10003274,Regeneration Desk Collection,Rodriguez-Cook,5.28,Furniture,Furnishings
OFF-BI-10002557,Presstex Flexible Ring Binders,Brewer-Wiley,10.92,Office Supplies,Binders
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Vega Ltd,8.82,Office Supplies,Paper
OFF-AR-10001427,Newell 330,"Jackson, Moore and Lambert",5.98,Office Supplies,Art
OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad","Clark, Cook and Donovan",11.648,Office Supplies,Paper
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Burgess Inc,18.176,Office Supplies,Paper
OFF-ST-10000876,Eldon Simplefile Box Office,White Group,59.712,Office Supplies,Storage
OFF-LA-10002043,Avery 489,Hernandez-Torres,24.84,Office Supplies,Labels
OFF-BI-10004967,Round Ring Binders,Smith LLC,2.08,Office Supplies,Binders
TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Cox Ltd,1114.4,Technology,Phones
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Moss-Sherman,1038.84,Furniture,Tables
OFF-PA-10000474,Easy-staple paper,Robinson LLC,141.76,Office Supplies,Paper
TEC-AC-10001956,Microsoft Arc Touch Mouse,Reed-Holland,239.8,Technology,Accessories
OFF-PA-10004100,Xerox 216,Blackburn-Davis,31.104,Office Supplies,Paper
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Morris-Powers,254.058,Office Supplies,Binders
OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Hart-Ortiz,194.528,Office Supplies,Appliances
OFF-SU-10000646,Premier Automatic Letter Opener,"Howell, Hamilton and Potts",961.48,Office Supplies,Supplies
OFF-FA-10002983,Advantus SlideClip Paper Clips,"Cooper, Ramirez and Carlson",19.096,Office Supplies,Fasteners
OFF-LA-10004689,Avery 512,"Rodriguez, Long and Jefferson",18.496,Office Supplies,Labels
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Goodwin-Brock,255.984,Technology,Accessories
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Compton-Mcpherson,86.97,Furniture,Bookcases
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Armstrong Inc,300.416,Furniture,Furnishings
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,"Campbell, Bishop and Taylor",230.352,Furniture,Chairs
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Wood-Miller,218.352,Furniture,Furnishings
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Lewis-Singleton,78.6,Office Supplies,Binders
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Martin-Jones,27.552,Office Supplies,Fasteners
OFF-PA-10002105,Xerox 223,Howard-Morgan,32.4,Office Supplies,Paper
OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Woods Group,1082.48,Office Supplies,Storage
OFF-PA-10004243,Xerox 1939,Harris-Miller,56.91,Office Supplies,Paper
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Torres LLC,77.6,Furniture,Furnishings
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,"English, Hernandez and Dunn",14.28,Office Supplies,Binders
FUR-TA-10002533,BPI Conference Tables,Hernandez LLC,219.075,Furniture,Tables
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,"Grant, Mullins and Hooper",26.8,Furniture,Furnishings
OFF-AR-10003651,Newell 350,"Mathews, Montgomery and Briggs",9.84,Office Supplies,Art
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Kelly-Owen,45.48,Office Supplies,Binders
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,"Farmer, Franco and White",289.2,Office Supplies,Art
OFF-AR-10002804,Faber Castell Col-Erase Pencils,Jacobs and Sons,4.89,Office Supplies,Art
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Livingston-Ross,15.136,Furniture,Furnishings
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,"Rogers, Manning and Moore",466.768,Furniture,Chairs
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Beltran Group,15.232,Furniture,Furnishings
OFF-LA-10000634,Avery 509,Cole Group,6.264,Office Supplies,Labels
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Gonzales Inc,87.54,Furniture,Furnishings
TEC-PH-10002398,AT&T 1070 Corded Phone,Watson-Smith,178.384,Technology,Phones
OFF-PA-10001937,Xerox 21,Pope-Nelson,15.552,Office Supplies,Paper
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Stokes-Humphrey,99.136,Office Supplies,Art
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Pace-Santiago,135.882,Furniture,Chairs
TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Richardson-Jones,3991.98,Technology,Machines
TEC-PH-10004093,Panasonic Kx-TS550,Johnson and Sons,275.94,Technology,Phones
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Wright and Sons,360.0,Technology,Accessories
OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black","Lopez, Smith and Mccormick",43.57,Office Supplies,Storage
OFF-FA-10000624,OIC Binder Clips,Barnes Ltd,7.16,Office Supplies,Fasteners
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Romero Group,251.52,Office Supplies,Binders
TEC-AC-10001908,Logitech Wireless Headset h800,"Rodriguez, Hampton and Figueroa",99.99,Technology,Accessories
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,"Johnston, Barnes and Long",15.992,Furniture,Furnishings
TEC-PH-10003645,Aastra 57i VoIP phone,Roberts-Austin,290.898,Technology,Phones
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Ferguson-Long,54.224,Office Supplies,Storage
FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Norton-Franco,786.744,Furniture,Chairs
OFF-LA-10001074,Round Specialty Laser Printer Labels,Travis Group,100.24,Office Supplies,Labels
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,"Williamson, Wallace and Ross",37.764,Office Supplies,Binders
TEC-PH-10004614,AT&T 841000 Phone,Oneill-Chen,82.8,Technology,Phones
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,"Wyatt, Massey and Craig",20.724,Office Supplies,Binders
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Gonzalez-Avila,4.896,Office Supplies,Binders
OFF-BI-10001922,Storex Dura Pro Binders,Bell-Warren,4.752,Office Supplies,Binders
TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,James Inc,959.984,Technology,Copiers
OFF-BI-10004140,Avery Non-Stick Binders,Ross-Carter,14.368,Office Supplies,Binders
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Flores-Morales,7.712,Office Supplies,Binders
FUR-TA-10004575,Hon 5100 Series Wood Tables,Rodriguez-Delgado,698.352,Furniture,Tables
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Serrano-Hill,4.96,Office Supplies,Fasteners
OFF-AR-10000122,Newell 314,"Huffman, Hudson and Hamilton",17.856,Office Supplies,Art
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Frye-Hernandez,509.97,Office Supplies,Binders
OFF-FA-10002780,Staples,Conway and Sons,30.992,Office Supplies,Fasteners
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Best Group,71.928,Technology,Phones
OFF-ST-10000107,Fellowes Super Stor/Drawer,"Smith, Mckinney and Hamilton",88.8,Office Supplies,Storage
TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,"Warner, Taylor and Hunter",47.976,Technology,Phones
OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Bradshaw Inc,7.56,Office Supplies,Art
OFF-PA-10000249,Easy-staple paper,Buckley PLC,24.56,Office Supplies,Paper
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip","Choi, Petersen and Bonilla",12.96,Office Supplies,Art
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Miller-Smith,6.79,Technology,Accessories
OFF-PA-10001970,Xerox 1881,Castillo Inc,24.56,Office Supplies,Paper
OFF-BI-10002160,Acco Hanging Data Binders,Lee-Smith,3.048,Office Supplies,Binders
OFF-PA-10001970,Xerox 1881,"Goodwin, Williams and Black",49.12,Office Supplies,Paper
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Meza-Anderson,4355.168,Office Supplies,Binders
FUR-BO-10002268,Sauder Barrister Bookcases,Hart LLC,388.704,Furniture,Bookcases
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Jackson-Webb,8.26,Office Supplies,Envelopes
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush","Gonzalez, Jensen and Higgins",17.04,Office Supplies,Art
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Taylor, Rodriguez and Padilla",34.4,Office Supplies,Paper
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Pitts-Hicks,36.24,Office Supplies,Paper
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Lewis Ltd,647.84,Office Supplies,Appliances
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Lin-Fisher,20.7,Office Supplies,Labels
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""","Perry, Owens and Spencer",20.7,Office Supplies,Labels
FUR-CH-10000785,Global Ergonomic Managers Chair,Johnson-Hamilton,488.646,Furniture,Chairs
OFF-AR-10003732,Newell 333,"Oliver, Wong and Miller",5.56,Office Supplies,Art
FUR-FU-10000023,Eldon Wave Desk Accessories,Stanton-Hicks,47.12,Furniture,Furnishings
OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","Hill, Nichols and Gray",211.96,Office Supplies,Storage
OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Price Group,23.2,Office Supplies,Binders
OFF-SU-10001225,Staple remover,"Nichols, Murray and Esparza",7.36,Office Supplies,Supplies
OFF-ST-10002406,Pizazz Global Quick File,Arnold-Henry,104.79,Office Supplies,Storage
FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","Mcintosh, Steele and Christian",1043.92,Furniture,Bookcases
OFF-PA-10002036,Xerox 1930,Hernandez-Good,25.92,Office Supplies,Paper
OFF-ST-10002205,File Shuttle I and Handi-File,Obrien-Hernandez,53.424,Office Supplies,Storage
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Long and Sons,8.16,Office Supplies,Binders
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,"Garner, Stewart and Rivera",1023.936,Technology,Accessories
OFF-AR-10000658,Newell 324,Hooper Inc,9.24,Office Supplies,Art
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Sosa Ltd,479.04,Technology,Accessories
OFF-PA-10003039,Xerox 1960,"Cunningham, Doyle and Willis",99.136,Office Supplies,Paper
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Doyle-Robinson,1488.424,Furniture,Tables
OFF-AP-10000696,Holmes Odor Grabber,Kelley-Watson,8.652,Office Supplies,Appliances
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Reyes-Hayes,23.832,Office Supplies,Storage
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Wright-Dean,12.176,Office Supplies,Binders
OFF-PA-10004734,Southworth Structures Collection,"Simpson, Phillips and Becker",50.96,Office Supplies,Paper
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""","Reyes, Sanchez and Gray",49.536,Office Supplies,Binders
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Wilson PLC,41.9,Technology,Accessories
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Ashley Ltd,375.4575,Furniture,Tables
TEC-AC-10002335,Logitech Media Keyboard K200,Miller PLC,83.976,Technology,Accessories
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Adkins PLC,482.34,Technology,Machines
FUR-FU-10001935,3M Hangers With Command Adhesive,Drake LLC,2.96,Furniture,Furnishings
OFF-AR-10004757,Crayola Colored Pencils,Heath Ltd,2.624,Office Supplies,Art
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders","Cantrell, Kemp and Torres",23.36,Office Supplies,Binders
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Jackson PLC,39.98,Technology,Accessories
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,"Henderson, Salinas and Davis",246.384,Technology,Phones
TEC-CO-10002313,Canon PC1080F Personal Copier,Herring-Mason,1799.97,Technology,Copiers
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,"Jenkins, Vance and Carter",12.462,Office Supplies,Binders
OFF-BI-10004492,Tuf-Vin Binders,"Castillo, Ballard and Anderson",75.792,Office Supplies,Binders
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Joseph LLC,49.96,Office Supplies,Storage
OFF-PA-10002552,Xerox 1958,Jacobs Group,12.96,Office Supplies,Paper
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Ayala Ltd,70.12,Office Supplies,Supplies
OFF-ST-10001580,Super Decoflex Portable Personal File,Morrow-Smith,35.952,Office Supplies,Storage
FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Mora-Lee,2396.2656,Furniture,Bookcases
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Baker LLC,131.136,Office Supplies,Storage
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,"Benjamin, Wilkerson and Benton",57.584,Technology,Accessories
OFF-PA-10001947,Xerox 1974,"Townsend, Chavez and Salazar",9.568,Office Supplies,Paper
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack","Green, Rodriguez and Howard",39.072,Office Supplies,Art
OFF-AP-10004249,Staple holder,Reeves-Montoya,35.91,Office Supplies,Appliances
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,"Hutchinson, Mitchell and Anthony",179.95,Technology,Accessories
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Flores LLC,1199.976,Technology,Copiers
OFF-PA-10003724,"Wirebound Message Book, 4 per Page","Murphy, Wall and Thomas",27.15,Office Supplies,Paper
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Fleming Inc,1004.024,Furniture,Tables
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Turner Ltd,9.68,Office Supplies,Paper
OFF-LA-10003766,Self-Adhesive Removable Labels,Pierce Ltd,28.35,Office Supplies,Labels
OFF-PA-10001970,Xerox 1908,"Kramer, Juarez and Chapman",55.98,Office Supplies,Paper
FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Collins-Jackson,1336.829,Furniture,Bookcases
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,"King, Boone and White",113.568,Furniture,Chairs
OFF-PA-10000157,Xerox 191,"Saunders, Sullivan and Jackson",139.86,Office Supplies,Paper
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Hunt-Jones,307.136,Furniture,Chairs
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Lozano-Preston,95.92,Office Supplies,Art
FUR-CH-10004886,Bevis Steel Folding Chairs,Aguilar-Poole,383.8,Furniture,Chairs
OFF-PA-10003845,Xerox 1987,"Dean, Walsh and Carpenter",5.78,Office Supplies,Paper
OFF-AR-10001573,American Pencil,Rodriguez PLC,9.32,Office Supplies,Art
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Smith and Sons,15.25,Office Supplies,Envelopes
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,"Williams, Graham and Bates",196.752,Technology,Accessories
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Velasquez Group,56.56,Furniture,Furnishings
OFF-ST-10000918,Crate-A-Files,"Charles, Carter and Carter",32.7,Office Supplies,Storage
FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Jones LLC,866.4,Furniture,Chairs
FUR-FU-10003347,Coloredge Poster Frame,Roberts-Dickson,28.4,Furniture,Furnishings
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Willis-Hull,287.92,Office Supplies,Binders
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner","Reynolds, Wise and Brock",69.99,Technology,Machines
OFF-AR-10000369,Design Ebony Sketching Pencil,Flores-Mccoy,6.672,Office Supplies,Art
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Haley-Cunningham,189.588,Office Supplies,Binders
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Park Inc,408.744,Technology,Accessories
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Perez Group,291.96,Technology,Accessories
